,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
0,1.0,1.0,4.999999999999999,16.639999999999997,5.416666666666665,0.10631465897498057,#6732,0tm$RlZBj41hxXR9utY6yq,0.3265986323711404,IfcColumn,3.0720000000000005
1,1.0000000000000018,1.0,5.449999999999999,18.08,5.380952380952383,0.09720197391990043,#6777,0tm$RlZBj41hxXR9utY6wm,0.3265986323708653,IfcColumn,3.3599999999999985
2,1.000000000000007,1.0,5.8,19.199999999999996,5.357142857142862,0.09112685054994288,#6813,0tm$RlZBj41hxXR9utY6w5,0.3265986323709949,IfcColumn,3.5839999999999956
3,1.0,1.0,6.5,21.439999999999998,5.317460317460324,0.08100164493340034,#6849,0tm$RlZBj41hxXR9utY6xg,0.32659863237146974,IfcColumn,4.031999999999995
4,0.999999999999999,0.999999999999999,4.999999999999999,16.637875405787987,5.417428267580669,0.10632918013965476,#6896,1BP3hKwOb0kuV7bDqfo_Zm,0.3265556208191767,IfcColumn,3.0711759499158404
5,0.999999999999999,1.0,4.999999999999999,16.639999999999986,5.416666666666667,0.10631465897498996,#6932,1BP3hKwOb0kuV7bDqfo_ZX,0.3265986323711689,IfcColumn,3.0719999999999974
6,0.999999999999999,1.000000000000007,5.249999999999999,17.43999999999999,5.396039603960406,0.10105155704544212,#6968,1BP3hKwOb0kuV7bDqfo_ZA,0.32659863237086817,IfcColumn,3.231999999999992
7,0.999999999999999,1.000000000000007,5.249999999999999,17.43999999999999,5.396039603960406,0.10105155704544212,#7004,1BP3hKwOb0kuV7bDqfo_ix,0.32659863237086817,IfcColumn,3.231999999999992
8,0.9999999999999991,1.0,4.999999999999999,16.63870258819697,5.417111388796926,0.10632327343253567,#7051,1BP3hKwOb0kuV7bDqfo_ik,0.3265728167425401,IfcColumn,3.0715082991661022
9,1.0,1.0,4.999999999999999,16.639999999999997,5.4166666666666705,0.10631465897501763,#7087,1BP3hKwOb0kuV7bDqfo_iV,0.32659863237125386,IfcColumn,3.0719999999999974
10,0.8000000000000025,0.8000000000000114,4.999999999999999,12.239999999999977,7.083333333333353,0.14175287863340136,#7123,1BP3hKwOb0kuV7bDqfo_iE,0.2449489742785164,IfcColumn,1.727999999999992
11,1.0,1.000000000000007,5.249999999999999,17.439999999999998,5.3960396039604,0.1010515570454419,#7160,1BP3hKwOb0kuV7bDqfo_jc,0.32659863237086795,IfcColumn,3.231999999999997
12,1.0,1.000000000000007,5.249999999999999,17.439999999999998,5.3960396039604,0.10105155704547522,#7196,1BP3hKwOb0kuV7bDqfo_jL,0.32659863237097564,IfcColumn,3.231999999999997
13,0.9999999999999964,1.0,4.999999999999999,16.639999999999972,5.416666666666671,0.10631465897494413,#7232,1BP3hKwOb0kuV7bDqfo_j6,0.32659863237102754,IfcColumn,3.071999999999992
14,1.0000000000000018,1.0,4.999999999999999,16.639999999999997,5.416666666666665,0.10631465897501748,#7268,1BP3hKwOb0kuV7bDqfo_kl,0.3265986323712537,IfcColumn,3.072
15,1.000000000000007,1.000000000000007,4.999999999999999,16.639999999999997,5.4166666666666785,0.10631465897501785,#7347,1GsdQYQ3fFwOxWTQcwhZbl,0.3265986323712541,IfcColumn,3.071999999999993
16,1.0,1.000000000000007,4.999999999999999,16.639999999999997,5.4166666666666785,0.10631465897516543,#7383,1GsdQYQ3fFwOxWTQcwhZXm,0.3265986323717074,IfcColumn,3.0719999999999925
17,1.000000000000007,1.000000000000007,4.999999999999999,16.639999999999997,5.4166666666666785,0.10631465897479654,#7419,0d0HEE33X1Gwqn4j0xLyNX,0.32659863237057424,IfcColumn,3.071999999999993
18,1.000000000000007,1.0,4.999999999999999,16.639999999999997,5.4166666666666705,0.1063146589750914,#7455,0d0HEE33X1Gwqn4j0xLyL3,0.3265986323714805,IfcColumn,3.0719999999999974
19,1.0,1.0,4.999999999999999,16.639999999999997,5.4166666666666705,0.10631465897487008,#7491,0d0HEE33X1Gwqn4j0xLyLI,0.3265986323708006,IfcColumn,3.0719999999999974
20,1.0,1.0000000000000036,6.9,22.439999121845684,5.373562917868959,0.07830608606336063,#7608,0d0HEE33X1Gwqn4j0xLyIR,0.3270062208918638,IfcColumn,4.176000070125709
21,1.0,1.0,4.7,15.679999999999998,5.444444444444441,0.11340230290661181,#7646,0d0HEE33X1Gwqn4j0xLya_,0.32659863237104214,IfcColumn,2.8800000000000012
22,1.0000000000000018,1.0,4.7,15.679999999999998,5.4444444444444455,0.11340230290664341,#7684,0d0HEE33X1Gwqn4j0xLyay,0.3265986323711329,IfcColumn,2.879999999999999
23,1.000000000000007,1.0,4.7,15.679999999999998,5.444444444444449,0.11340230290658057,#7722,0d0HEE33X1Gwqn4j0xLyaw,0.3265986323709517,IfcColumn,2.8799999999999972
24,1.0,1.0,4.7,15.679999999999998,5.44444444444445,0.11340230290683238,#7760,0d0HEE33X1Gwqn4j0xLyau,0.3265986323716769,IfcColumn,2.879999999999997
25,0.999999999999999,1.0,4.7,15.679999999999986,5.4444444444444455,0.11340230290662867,#7798,0d0HEE33X1Gwqn4j0xLyas,0.3265986323710902,IfcColumn,2.879999999999997
26,0.999999999999999,1.0,4.7,15.679999999999986,5.444444444444444,0.11340230290663299,#7836,0d0HEE33X1Gwqn4j0xLyaq,0.32659863237110276,IfcColumn,2.8799999999999977
27,0.999999999999999,1.000000000000007,4.7,15.679999999999986,5.444444444444452,0.1134023029066647,#7874,0d0HEE33X1Gwqn4j0xLyao,0.32659863237119363,IfcColumn,2.8799999999999937
