,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
0,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.24652541849204,6.052304150026612,#285573,0fJr$TBdv5Rxrp$0xBRemA,0.6270768120626049,IfcWindow,0.10360960000000126
1,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.24652541849207,6.052304150030837,#285665,0fJr$TBdv5Rxrp$0xBReXg,0.6270768120630424,IfcWindow,0.10360960000000123
2,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.24652541849186,6.052304150035035,#285755,0fJr$TBdv5Rxrp$0xBReYl,0.6270768120634791,IfcWindow,0.10360960000000151
3,2.200000000000003,0.3000000000000185,1.9000000000000004,8.417919999999896,81.24652541849204,6.052304150026612,#285845,2$dvHlarbEsueIp1GYGEYE,0.6270768120626049,IfcWindow,0.10360960000000126
4,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.2465254184917,6.052304150030795,#285935,0fJr$TBdv5Rxrp$0xBReaa,0.627076812063041,IfcWindow,0.1036096000000017
5,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.24652541849167,6.052304150032905,#286025,0fJr$TBdv5Rxrp$0xBReaZ,0.6270768120632597,IfcWindow,0.10360960000000173
6,2.200000000000003,0.3000000000000185,1.9000000000000057,8.417919999999896,81.24652541849166,6.052304150035013,#286115,0fJr$TBdv5Rxrp$0xBRea_,0.6270768120634783,IfcWindow,0.10360960000000176
7,2.200000000000003,0.3000000000000185,1.9000000000000001,8.417919999999896,81.24652541849198,6.052304150026605,#288974,00gw6PpoX9Dgdcf5V7ZPKQ,0.6270768120626047,IfcWindow,0.10360960000000134
8,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.330435862411676,3.9193902207401385,#291985,2faKpLevX8Yh_0SGXzO27M,0.37875419337144284,IfcWindow,0.0966359999999997
9,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.72262565040877,4.2664758443031605,#292345,2faKpLevX8Yh_0SGXzO2DI,0.2984655841640721,IfcWindow,0.06995600000000005
10,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.72262565040875,4.2664758442739705,#344022,3PXNsrAAT38exyyRyg7Sfl,0.2984655841620302,IfcWindow,0.06995600000000007
11,1.0000000000000036,0.40000000000000213,1.4000000000000001,4.107999999999999,58.722625650408865,4.266475844327493,#408014,3DfQ6HOPv6gPTo2Gr6KbGz,0.29846558416577385,IfcWindow,0.06995599999999993
12,1.0000000000000036,0.40000000000000213,1.3999999999999995,4.107999999999999,58.72262565040892,4.2664758443275,#408034,1lbZR1Z813YvmENIV4hii9,0.298465584165774,IfcWindow,0.06995599999999987
13,1.0000000000000036,0.40000000000000213,1.3999999999999986,4.107999999999999,58.72262565040896,4.266475844293452,#408054,2gl$luAW1ERhz5EnoSVEDW,0.298465584163392,IfcWindow,0.06995599999999982
14,1.0000000000000036,0.40000000000000213,1.3999999999999986,4.107999999999999,58.722625650408865,4.26647584430317,#408074,27OJKCnhv908xMquihjUFY,0.2984655841640723,IfcWindow,0.06995599999999993
15,1.0000000000000036,0.40000000000000213,1.4000000000000021,4.107999999999999,58.72262565040892,4.2664758443275,#408784,36iTujjMn419OTXnryJTP$,0.298465584165774,IfcWindow,0.06995599999999987
16,1.0000000000000036,0.40000000000000213,1.4000000000000021,4.107999999999999,58.72262565040892,4.2664758443129065,#409527,1r_NRQ4YP5BvIIu$JZXCN8,0.2984655841647531,IfcWindow,0.06995599999999987
17,1.0000000000000036,0.40000000000000213,1.4000000000000021,4.107999999999999,58.72262565040892,4.2664758443275,#410270,0ouQOwskL0reB41XnoRh39,0.298465584165774,IfcWindow,0.06995599999999987
18,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.72262565040874,4.266475844317751,#411013,3KD5Ku5lP8wPkUOfB6iFCb,0.29846558416509295,IfcWindow,0.06995600000000009
19,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.72262565040875,4.266475844332345,#411756,3E6ecp4Sb6cgTc3S$1aQiX,0.29846558416611385,IfcWindow,0.06995600000000007
20,1.2000000000000028,0.40000000000000213,1.7999999999999998,6.119999999999996,63.330435862411704,3.9193902207421503,#412047,121nNoTvf4RhIPCiBV1lfE,0.37875419337163707,IfcWindow,0.09663599999999965
21,1.2000000000000028,0.40000000000000213,1.799999999999999,6.119999999999996,63.330435862411704,3.919390220744159,#412067,0g8rZLqhv2C94v2ek3DC5N,0.3787541933718312,IfcWindow,0.09663599999999965
22,1.2000000000000028,0.40000000000000213,1.799999999999999,6.119999999999996,63.33043586241174,3.91939022074818,#412087,1bmln83gL8DgoNBL6vJEJv,0.37875419337221955,IfcWindow,0.0966359999999996
23,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.33043586241169,3.919390220738131,#412107,0toCLaIevEpBAEfkSGz0A0,0.37875419337124877,IfcWindow,0.09663599999999968
24,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.330435862411676,3.9193902207441567,#412127,2Jp8QCIhDB79eihHcuvcVS,0.37875419337183114,IfcWindow,0.0966359999999997
25,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.330435862411655,3.9193902207401363,#412147,3qZ0KOSOT1KxrD_j2OV9lk,0.3787541933714428,IfcWindow,0.09663599999999974
26,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.3304358624117,3.9193902207501847,#412167,2920gCkp53oxftpuqKoIkO,0.37875419337241356,IfcWindow,0.09663599999999967
27,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.33043586241161,3.9193902207461595,#412187,3GVqEMTXX709WEjOZ$92eb,0.37875419337202504,IfcWindow,0.09663599999999979
28,1.2000000000000028,0.40000000000000213,1.8000000000000043,6.119999999999996,63.330435862411676,3.919390220746165,#412207,1KxWFL8nP67xYUJy_AA5Cl,0.3787541933720252,IfcWindow,0.0966359999999997
29,1.0000000000000036,0.40000000000000213,1.4000000000000021,4.107999999999999,58.72262565040892,4.266475844303177,#412227,1ZVuiGk8XDeO2M5dWgH19D,0.2984655841640725,IfcWindow,0.06995599999999987
30,1.0000000000000036,0.40000000000000213,1.4000000000000021,4.107999999999999,58.72262565040892,4.266475844278855,#412247,0wnO62b4L0Cvo_wFbNq8ot,0.29846558416237096,IfcWindow,0.06995599999999987
31,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.722625650408716,4.266475844308018,#412267,179zpsyTfEAB$ayg2uWpA5,0.2984655841644122,IfcWindow,0.06995600000000012
32,1.0000000000000036,0.40000000000000213,1.4000000000000057,4.107999999999999,58.72262565040875,4.266475844298293,#412287,2fluSvm$LBmfHslm3oM$48,0.2984655841637317,IfcWindow,0.06995600000000007
