,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
397,0.4,2.4001,3.28,15.6646,11.5584,0.4706,#38491,2nctVuSsP5th6N3P747d7D,0.6377,IfcWallStandardCase,1.3553
398,6.0999,0.4,3.28,39.9353,10.9883,0.4689,#38524,2nctVuSsP5th6N3P747d1L,1.7041,IfcWallStandardCase,3.6343
399,0.35,3.4,2.95,12.933,17.3866,1.5189,#38959,1Or8svwDH4jR7B9c2shcsI,1.1299,IfcWallStandardCase,0.7439
400,0.29,3.1,3.25,15.923,24.6926,1.1523,#39029,1Or8svwDH4jR7B9c2shci9,0.7431,IfcWallStandardCase,0.6449
401,4.95,0.35,2.8,24.025,15.3123,0.9117,#39068,1Or8svwDH4jR7B9c2shcX7,1.4305,IfcWallStandardCase,1.569
402,2.895,0.35,2.8,15.6025,14.8447,0.7413,#39101,1Or8svwDH4jR7B9c2shdR$,0.7792,IfcWallStandardCase,1.0511
403,2.655,0.35,2.8,14.2825,14.9172,0.7416,#39134,1Or8svwDH4jR7B9c2shdTj,0.71,IfcWallStandardCase,0.9575
404,0.29,1.8,3.28,10.1224,24.2395,1.073,#39167,1Or8svwDH4jR7B9c2shdBA,0.4481,IfcWallStandardCase,0.4176
405,0.9598,0.29,3.15,5.1507,25.5324,1.0949,#39240,2TV8BHSIbD0QXseWAOAe9I,0.2209,IfcWallStandardCase,0.2017
406,0.29,1.28,3.15,7.0974,24.752,1.0911,#39273,2TV8BHSIbD0QXseWAOAetn,0.3128,IfcWallStandardCase,0.2867
407,0.29,2.02,3.25,11.9786,23.9769,1.0529,#39306,2TV8BHSIbD0QXseWAOAeoX,0.526,IfcWallStandardCase,0.4996
408,0.745,0.29,3.25,3.9716,26.5477,1.0659,#39339,2TV8BHSIbD0QXseWAOAe$V,0.1595,IfcWallStandardCase,0.1496
409,1.735,0.29,3.25,10.1888,24.1809,1.0534,#39372,2TV8BHSIbD0QXseWAOAezi,0.4439,IfcWallStandardCase,0.4214
410,0.29,1.03,3.25,5.7614,25.2876,1.0578,#39405,2TV8BHSIbD0QXseWAOAeyJ,0.241,IfcWallStandardCase,0.2278
411,1.73,0.29,3.25,8.2584,26.2434,1.4386,#39438,2TV8BHSIbD0QXseWAOAewn,0.4527,IfcWallStandardCase,0.3147
412,0.29,1.105,3.25,3.3944,34.9137,3.0877,#39471,2TV8BHSIbD0QXseWAOAed4,0.3002,IfcWallStandardCase,0.0972
413,2.75,0.39,2.8,15.217,12.0799,0.586,#39504,2TV8BHSIbD0QXseWAOAeaE,0.7382,IfcWallStandardCase,1.2597
414,0.35,5.0,3.28,26.535,15.328,0.8053,#39543,2TV8BHSIbD0QXseWAOAehZ,1.3941,IfcWallStandardCase,1.7312
415,2.2,0.35,3.0,12.64,15.0476,0.6893,#39627,38IYLoJHX1Ggkmzf07WRLQ,0.579,IfcWallStandardCase,0.84
416,0.29,1.45,2.8,7.193,24.5915,1.2368,#39660,2Zb3p5HPz8nfS$ptjX8t$7,0.3618,IfcWallStandardCase,0.2925
417,2.6898,0.4,3.28,12.888,13.9178,0.8436,#39727,2Zb3p5HPz8nfS$ptjX8tp7,0.7812,IfcWallStandardCase,0.926
418,0.29,1.45,3.28,8.4794,24.4716,1.0441,#39781,2Zb3p5HPz8nfS$ptjX8tgS,0.3618,IfcWallStandardCase,0.3465
419,2.4,0.35,0.8,3.48,17.5758,3.215,#39814,2MbOa7W$T38fBQ_pycxk7x,0.6366,IfcWallStandardCase,0.198
420,2.6,0.4,3.28,12.376,14.0893,0.861,#39847,2MbOa7W$T38fBQ_pycxkyx,0.7563,IfcWallStandardCase,0.8784
421,2.6898,0.4,3.28,12.9653,13.8854,0.8402,#39934,2MbOa7W$T38fBQ_pycxk$P,0.7845,IfcWallStandardCase,0.9337
422,2.6898,0.4,3.33,13.2342,13.8054,0.8169,#40108,2MbOa7W$T38fBQ_pycxknr,0.7831,IfcWallStandardCase,0.9586
423,4.0502,0.35,0.501,3.5631,20.4973,6.3986,#40195,1HVNH2apn6CuFK_jzelxqh,1.1123,IfcWallStandardCase,0.1738
424,0.35,7.25,0.501,6.4494,20.2616,6.3952,#40228,1HVNH2apn6CuFK_jzelxgb,2.0356,IfcWallStandardCase,0.3183
425,4.2002,0.35,0.501,3.6984,20.4779,6.3982,#40261,1HVNH2apn6CuFK_jzelxek,1.1556,IfcWallStandardCase,0.1806
426,0.3,1.28,0.3,0.452,41.8522,28.9915,#40456,1AtNb77tL4F9iV6FnHVxLV,0.3131,IfcWallStandardCase,0.0108
427,0.9498,0.3,0.3,0.3199,42.6676,29.1236,#40495,1AtNb77tL4F9iV6FnHVxNh,0.2184,IfcWallStandardCase,0.0075
428,0.3,1.355,0.3,0.482,41.7319,28.976,#40528,1AtNb77tL4F9iV6FnHVxVX,0.3347,IfcWallStandardCase,0.0115
429,0.3,1.355,0.3,0.482,41.7316,28.9755,#40660,1AtNb77tL4F9iV6FnHVxVt,0.3347,IfcWallStandardCase,0.0115
430,0.9498,0.3,0.3,0.3199,42.6673,29.1231,#40693,1AtNb77tL4F9iV6FnHVxU8,0.2184,IfcWallStandardCase,0.0075
431,1.255,0.22,2.8,5.6322,102.665,5.5524,#73354,3kZ$J2DOL21f39$OSajQRL,0.3046,IfcWallStandardCase,0.0549
432,0.22,3.08,2.8,15.1952,101.4637,5.5516,#73405,3kZ$J2DOL21f39$OSajQZ_,0.8314,IfcWallStandardCase,0.1498
433,2.785,0.22,2.8,13.6494,101.5429,5.5516,#73438,3kZ$J2DOL21f39$OSajQXB,0.7462,IfcWallStandardCase,0.1344
434,0.22,1.165,2.8,5.1606,102.8418,5.5526,#73471,3kZ$J2DOL21f39$OSajQd7,0.2786,IfcWallStandardCase,0.0502
435,1.735,0.22,2.8,8.1474,102.0722,5.5519,#73504,3kZ$J2DOL21f39$OSajQb6,0.4432,IfcWallStandardCase,0.0798
436,0.22,0.31,2.8,0.6804,118.951,5.6425,#73537,3kZ$J2DOL21f39$OSajQhg,0.0323,IfcWallStandardCase,0.0057
437,0.815,0.22,2.8,3.3266,104.0213,5.5544,#73570,3kZ$J2DOL21f39$OSajQe4,0.1776,IfcWallStandardCase,0.032
438,0.22,1.03,2.8,4.4532,103.1789,5.5531,#73603,3kZ$J2DOL21f39$OSajQkd,0.2397,IfcWallStandardCase,0.0432
439,0.83,0.22,2.8,3.4052,103.9438,5.5542,#73636,3kZ$J2DOL21f39$OSajQil,0.182,IfcWallStandardCase,0.0328
440,0.22,1.195,2.8,2.0418,112.5579,18.4895,#73669,3kZ$J2DOL21f39$OSajQj5,0.3354,IfcWallStandardCase,0.0181
441,0.765,0.22,2.8,3.0646,104.3091,5.5549,#75512,3kZ$J2DOL21f39$OSajQxD,0.1632,IfcWallStandardCase,0.0294
442,0.745,0.22,2.8,2.9598,104.439,5.5552,#75578,3kZ$J2DOL21f39$OSajQvN,0.1574,IfcWallStandardCase,0.0283
443,0.22,2.005,2.8,6.2862,104.318,7.4082,#75611,3kZ$J2DOL21f39$OSajQ_i,0.4464,IfcWallStandardCase,0.0603
444,2.545,0.22,2.8,12.3918,101.6221,5.5517,#75665,3kZ$J2DOL21f39$OSajQyw,0.677,IfcWallStandardCase,0.1219
445,0.22,2.0,2.8,9.536,101.8803,5.5518,#75698,3kZ$J2DOL21f39$OSajQzI,0.5196,IfcWallStandardCase,0.0936
446,1.7652,0.22,2.8,8.3055,102.047,5.5519,#75731,3kZ$J2DOL21f39$OSajR3H,0.4519,IfcWallStandardCase,0.0814
447,0.9598,0.22,2.8,4.0855,103.4014,5.5534,#75764,3kZ$J2DOL21f39$OSajR6j,0.2194,IfcWallStandardCase,0.0395
448,0.22,1.28,2.8,5.7632,102.6211,5.5524,#75797,3kZ$J2DOL21f39$OSajR72,0.3118,IfcWallStandardCase,0.0562
449,0.22,3.21,2.7,7.7944,104.0641,14.8943,#75836,35YGX0kvH4tBLlUh8nLBkg,1.1156,IfcWallStandardCase,0.0749
450,2.73,0.22,2.7,12.8512,101.5905,5.7737,#75924,35YGX0kvH4tBLlUh8nLBrl,0.7304,IfcWallStandardCase,0.1265
451,0.22,3.17,2.7,15.0688,101.4734,5.7736,#75990,35YGX0kvH4tBLlUh8nLBps,0.8574,IfcWallStandardCase,0.1485
452,0.22,9.07,2.7,33.6688,101.9958,7.7307,#76029,35YGX0kvH4tBLlUh8nLBvl,2.5519,IfcWallStandardCase,0.3301
453,0.22,1.65,2.7,7.408,102.1793,5.7741,#76122,35YGX0kvH4tBLlUh8nLB5O,0.4186,IfcWallStandardCase,0.0725
454,2.6898,0.22,2.7,6.7887,105.2657,12.3873,#76155,35YGX0kvH4tBLlUh8nLB5D,0.7989,IfcWallStandardCase,0.0645
455,5.1,0.22,2.7,21.136,102.0077,7.0913,#76209,35YGX0kvH4tBLlUh8nLB1n,1.4693,IfcWallStandardCase,0.2072
456,2.805,0.22,2.7,13.2292,101.5678,5.7737,#76263,0OM3TdaV12ARg_wb2PpjDF,0.752,IfcWallStandardCase,0.1303
457,0.22,1.78,2.7,8.0632,102.0658,5.774,#76296,0OM3TdaV12ARg_wb2PpjNz,0.4561,IfcWallStandardCase,0.079
458,2.785,0.22,2.7,13.1284,101.5737,5.7737,#76329,0OM3TdaV12ARg_wb2PpjLD,0.7462,IfcWallStandardCase,0.1293
459,0.22,1.76,2.7,4.2664,106.1294,12.6126,#76362,0OM3TdaV12ARg_wb2PpjJ_,0.507,IfcWallStandardCase,0.0402
460,0.22,1.8,2.7,8.164,102.05,5.774,#76416,2q$$2E9$P56AW7V3V5H3dT,0.4619,IfcWallStandardCase,0.08
461,2.635,0.22,2.7,12.3724,101.6214,5.7737,#76449,2q$$2E9$P56AW7V3V5H3fz,0.7029,IfcWallStandardCase,0.1217
