,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
564,0.4,2.6,3.52,18.224,11.4357,0.4363,#489345,0ZqacWhpf1Hv5rQXjA6nVL,0.6952,IfcWallStandardCase,1.5936
565,0.35,2.1,3.52,10.678,17.3626,0.9094,#491028,0ZqacWhpf1Hv5rQXjA6nVW,0.5593,IfcWallStandardCase,0.615
566,0.4,2.1,3.52,11.504,14.0293,0.6836,#491110,0ZqacWhpf1Hv5rQXjA6nVX,0.5606,IfcWallStandardCase,0.82
567,0.55,8.45,3.52,60.591,6.8746,0.2627,#493491,0ZqacWhpf1Hv5rQXjA6n02,2.3154,IfcWallStandardCase,8.8137
568,0.55,5.55,3.52,41.593,6.6905,0.249,#493578,0ZqacWhpf1Hv5rQXjA6n00,1.5477,IfcWallStandardCase,6.2167
569,0.55,5.85,3.52,43.795,6.6707,0.2489,#493640,0ZqacWhpf1Hv5rQXjA6n0U,1.6341,IfcWallStandardCase,6.5653
570,0.55,5.75,3.52,43.061,6.6771,0.2489,#493702,0ZqacWhpf1Hv5rQXjA6n0S,1.6053,IfcWallStandardCase,6.4491
571,0.55,8.5,3.52,60.958,6.871,0.2632,#494136,0ZqacWhpf1Hv5rQXjA6n0k,2.3349,IfcWallStandardCase,8.8718
572,0.55,5.5,3.52,41.226,6.6941,0.249,#494223,0ZqacWhpf1Hv5rQXjA6n0i,1.5333,IfcWallStandardCase,6.1586
573,4.2,0.45,3.52,20.745,10.5305,0.5873,#494399,24$sCAY4D9mOhiS27XZ_9r,1.157,IfcWallStandardCase,1.97
574,0.45,4.2,3.52,20.745,10.5305,0.5873,#495391,24$sCAY4D9mOhiS27XZ_9H,1.157,IfcWallStandardCase,1.97
575,0.45,3.25,3.52,16.793,11.1046,0.5879,#496259,24$sCAY4D9mOhiS27XZ_Ar,0.889,IfcWallStandardCase,1.5122
576,0.45,4.25,3.52,21.777,10.8262,0.5869,#496321,24$sCAY4D9mOhiS27XZ_Ap,1.1806,IfcWallStandardCase,2.0115
577,0.45,4.315,3.52,22.2436,10.7674,0.5857,#496383,24$sCAY4D9mOhiS27XZ_An,1.2099,IfcWallStandardCase,2.0658
578,0.45,4.35,3.52,23.1661,11.0604,0.5857,#496507,24$sCAY4D9mOhiS27XZ_Az,1.2269,IfcWallStandardCase,2.0945
579,4.25,0.45,3.52,24.1244,10.7171,0.5442,#497375,24$sCAY4D9mOhiS27XZ_AV,1.225,IfcWallStandardCase,2.251
580,0.4,2.22,3.52,15.5488,11.5925,0.4369,#540160,2t0w3fslnFVvOuLmc6$ytF,0.586,IfcWallStandardCase,1.3413
581,0.45,4.4825,3.52,23.4395,10.6309,0.5797,#540860,1jU$ARE_5CaBZPX1SpKnYU,1.2781,IfcWallStandardCase,2.2049
582,4.5,0.3,3.52,30.076,21.0675,0.8697,#541948,0HReGRcKv9aOt9JVVkTn9T,1.2416,IfcWallStandardCase,1.4276
583,0.3,0.7,3.52,4.084,24.6024,0.8867,#542005,0HReGRcKv9aOt9JVVkTn9U,0.1472,IfcWallStandardCase,0.166
584,0.3,0.85,3.52,5.1099,23.6794,0.8797,#542404,0HReGRcKv9aOt9JVVkTn9w,0.1898,IfcWallStandardCase,0.2158
585,0.75,0.3,3.52,4.426,24.2388,0.8838,#542461,0HReGRcKv9aOt9JVVkTn9x,0.1614,IfcWallStandardCase,0.1826
586,0.3,2.9919,3.52,19.7605,21.3188,0.8701,#542518,0HReGRcKv9aOt9JVVkTn9o,0.8065,IfcWallStandardCase,0.9269
587,2.3,0.3,3.52,15.028,21.5548,0.8705,#542575,0HReGRcKv9aOt9JVVkTn9p,0.6069,IfcWallStandardCase,0.6972
588,4.2,0.3,3.52,28.024,21.1024,0.8698,#542632,0HReGRcKv9aOt9JVVkTn9e,1.1551,IfcWallStandardCase,1.328
589,0.45,4.45,3.52,23.8801,10.9667,0.5828,#543321,3tC4u1CvvAkBDugOhg1Ntm,1.2691,IfcWallStandardCase,2.1775
590,4.2,0.45,3.52,30.22,9.1024,0.3485,#544283,0fWuqhZEbChxucpP9Xtii_,1.157,IfcWallStandardCase,3.32
591,0.4,4.765,15.84,150.8752,10.566,0.0924,#544340,0fWuqhZEbChxucpP9Xtih5,1.3191,IfcWallStandardCase,14.2793
592,11.35,0.4,15.84,359.488,10.3072,0.0923,#544417,0fWuqhZEbChxucpP9XtieN,3.2192,IfcWallStandardCase,34.8772
593,0.4,4.5,15.84,142.48,10.593,0.0924,#544497,0fWuqhZEbChxucpP9Xtit1,1.2426,IfcWallStandardCase,13.4504
594,1.2259,0.3,3.52,7.6811,22.5519,0.8736,#556094,0fWuqhZEbChxucpP9XthHD,0.2976,IfcWallStandardCase,0.3406
595,0.3,0.729,3.52,4.2827,24.3828,0.8849,#556151,0fWuqhZEbChxucpP9XthTB,0.1554,IfcWallStandardCase,0.1756
596,0.3,0.8919,3.52,5.3965,23.493,0.8785,#556265,0fWuqhZEbChxucpP9XthO3,0.2018,IfcWallStandardCase,0.2297
597,0.4,5.9,3.52,38.686,11.426,0.4677,#556630,1EKo5JN9L5NvshFXOn1pzY,1.5834,IfcWallStandardCase,3.3858
598,0.45,4.565,3.52,24.7012,10.8674,0.5809,#556765,1EKo5JN9L5NvshFXOn1pp4,1.3205,IfcWallStandardCase,2.273
599,5.6,0.4,3.4,35.27,11.3811,0.5299,#610682,2a4kFEno98rhBRlPEInXor,1.6421,IfcWallStandardCase,3.099
600,5.1,0.4,3.4,34.6,11.0332,0.4514,#610740,2a4kFEno98rhBRlPEInXzp,1.4157,IfcWallStandardCase,3.136
601,5.0,0.4,3.4,33.92,11.0417,0.4514,#611139,2a4kFEno98rhBRlPEInXw0,1.3868,IfcWallStandardCase,3.072
602,5.6,0.4,3.4,35.27,11.3811,0.5267,#611196,2a4kFEno98rhBRlPEInXb1,1.6321,IfcWallStandardCase,3.099
603,0.3,1.3,3.52,8.188,22.4206,0.8731,#611315,2a4kFEno98rhBRlPEInXZm,0.3189,IfcWallStandardCase,0.3652
604,0.7,0.3,3.52,4.084,24.6024,0.8867,#611377,2a4kFEno98rhBRlPEInXYf,0.1472,IfcWallStandardCase,0.166
605,0.6,0.3,3.52,3.4,25.6024,0.8963,#611563,2a4kFEno98rhBRlPEInXfp,0.119,IfcWallStandardCase,0.1328
606,0.3,1.4,3.52,8.872,22.2691,0.8725,#611625,2a4kFEno98rhBRlPEInXhk,0.3476,IfcWallStandardCase,0.3984
607,0.4,5.75,3.52,40.4,10.9628,0.435,#612993,2a4kFEno98rhBRlPEInXOO,1.6032,IfcWallStandardCase,3.6852
608,0.4,5.75,3.52,38.01,11.4206,0.4866,#613556,2a4kFEno98rhBRlPEInX6X,1.6195,IfcWallStandardCase,3.3282
609,0.6542,0.3,3.52,3.7707,25.0058,0.8903,#613695,2a4kFEno98rhBRlPEInXD7,0.1343,IfcWallStandardCase,0.1508
610,0.3,0.7558,3.52,4.4655,24.201,0.8835,#613757,2a4kFEno98rhBRlPEInXCZ,0.163,IfcWallStandardCase,0.1845
611,0.4,3.775,3.52,20.496,12.6691,0.6226,#613819,2a4kFEno98rhBRlPEInXEl,1.0073,IfcWallStandardCase,1.6178
612,0.4,2.75,3.52,13.2801,14.1698,0.8631,#613958,2a4kFEno98rhBRlPEInXBy,0.8089,IfcWallStandardCase,0.9372
613,4.15,0.4,3.52,26.746,11.8042,0.5256,#615113,0w5oZhfMP5g96inXiRJy9Y,1.1909,IfcWallStandardCase,2.2658
614,0.3,0.475,3.52,2.5452,27.8745,0.9252,#615649,0w5oZhfMP5g96inXiRJyHz,0.0845,IfcWallStandardCase,0.0913
615,5.6,0.4,3.52,36.954,11.4458,0.5076,#616095,0pUPJyasnAahTEhnNpfomo,1.6389,IfcWallStandardCase,3.2286
616,1.3225,0.4,3.4,8.5692,12.6158,0.4608,#616905,0pUPJyasnAahTEhnNpfo9o,0.313,IfcWallStandardCase,0.6792
617,3.9411,0.4,3.4,26.3819,11.2316,0.4519,#616996,0pUPJyasnAahTEhnNpfoEt,1.0615,IfcWallStandardCase,2.3489
618,1.2458,1.3283,3.4,10.9768,12.3976,0.4581,#617062,0pUPJyasnAahTEhnNpfoDm,0.4056,IfcWallStandardCase,0.8854
619,0.3,1.3,3.52,8.1879,22.4206,0.8731,#617657,0pUPJyasnAahTEhnNpfo4r,0.3188,IfcWallStandardCase,0.3652
620,0.8,0.3,3.52,4.768,23.9357,0.8815,#617905,0pUPJyasnAahTEhnNpfoOr,0.1756,IfcWallStandardCase,0.1992
621,0.4,6.235,3.52,41.4244,11.3484,0.479,#618630,0pUPJyasnAahTEhnNpfoML,1.7485,IfcWallStandardCase,3.6502
622,1.2,0.3,3.52,7.504,22.6024,0.8738,#618908,0d_7ekmWTCWwn5FmSEkXv0,0.2901,IfcWallStandardCase,0.332
623,0.3,0.4,3.52,2.0321,30.6018,0.9721,#618970,0d_7ekmWTCWwn5FmSEkXuZ,0.0646,IfcWallStandardCase,0.0664
624,0.3,0.5398,3.52,2.988,26.4889,0.9064,#619892,0d_7ekmWTCWwn5FmSEkXw1,0.1022,IfcWallStandardCase,0.1128
625,0.7587,0.3,3.52,4.4857,24.182,0.8833,#619954,0d_7ekmWTCWwn5FmSEkXrc,0.1639,IfcWallStandardCase,0.1855
626,0.3,0.7398,3.52,4.3559,24.3078,0.8843,#620016,0d_7ekmWTCWwn5FmSEkXr1,0.1585,IfcWallStandardCase,0.1792
627,0.4,5.85,3.52,38.714,11.4046,0.4674,#620202,2pJsqANf5DhBAJQkvEayu5,1.5866,IfcWallStandardCase,3.3946
628,4.1,0.4,3.52,22.784,12.4258,0.5689,#620341,2pJsqANf5DhBAJQkvEaydY,1.0431,IfcWallStandardCase,1.8336
629,0.4,5.75,3.52,38.0101,11.4206,0.4643,#620403,2pJsqANf5DhBAJQkvEayb1,1.5453,IfcWallStandardCase,3.3282
630,2.5,0.4,3.52,15.13,12.9294,0.628,#620619,2pJsqANf5DhBAJQkvEayW_,0.7349,IfcWallStandardCase,1.1702
631,0.4,1.95,3.52,13.6478,11.7453,0.4376,#620681,2pJsqANf5DhBAJQkvEaykU,0.5085,IfcWallStandardCase,1.162
632,4.05,0.4,3.52,28.432,11.1219,0.4353,#621041,3W9HAUMz15tB8hUkvUwvzH,1.1129,IfcWallStandardCase,2.5564
633,0.4,2.1,3.52,12.314,13.6126,0.6984,#621103,3W9HAUMz15tB8hUkvUwv3S,0.6318,IfcWallStandardCase,0.9046
634,3.3,0.4,3.52,20.762,12.2029,0.5618,#621304,2GDlfp2jDDM8RWH_IeQvAA,0.9559,IfcWallStandardCase,1.7014
635,0.4,2.34,3.52,16.3942,11.5426,0.4367,#621366,2GDlfp2jDDM8RWH_IeQv7t,0.6202,IfcWallStandardCase,1.4203
636,1.2,0.4,3.52,8.368,12.6024,0.4434,#621453,2GDlfp2jDDM8RWH_IeQv6i,0.2944,IfcWallStandardCase,0.664
637,2.12,0.535,3.52,16.2596,7.6142,0.2635,#711066,2PBN4J3Sf1SvBJUG_hun2P,0.5626,IfcWallStandardCase,2.1354
638,27.2,0.4,3.52,172.978,11.1505,0.4925,#770127,2PBN4J3Sf1SvBJUG_huoMs,7.6402,IfcWallStandardCase,15.513
639,0.4,0.7,3.52,4.8481,14.6023,0.4682,#770313,2PBN4J3Sf1SvBJUG_huoNC,0.1555,IfcWallStandardCase,0.332
640,1.85,0.4,3.52,12.944,11.8145,0.4379,#770437,2PBN4J3Sf1SvBJUG_huoN0,0.4798,IfcWallStandardCase,1.0956
641,4.2,0.4,3.52,26.718,11.8378,0.543,#770499,2PBN4J3Sf1SvBJUG_huoN2,1.2255,IfcWallStandardCase,2.257
642,4.2,0.4,3.52,26.718,11.8378,0.5435,#770623,2PBN4J3Sf1SvBJUG_huoN6,1.2266,IfcWallStandardCase,2.257
643,4.2,0.4,3.52,26.718,11.8378,0.5465,#770685,2PBN4J3Sf1SvBJUG_huoNO,1.2335,IfcWallStandardCase,2.257
644,27.2,0.4,3.52,174.328,11.1921,0.4922,#770871,2PBN4J3Sf1SvBJUG_huoNU,7.6661,IfcWallStandardCase,15.576
645,4.2,0.4,3.52,26.718,11.8378,0.5103,#771119,2PBN4J3Sf1SvBJUG_huoNM,1.1518,IfcWallStandardCase,2.257
646,4.2,0.4,3.52,26.718,11.8378,0.513,#771181,2PBN4J3Sf1SvBJUG_huoNe,1.1578,IfcWallStandardCase,2.257
647,6.35,0.4,3.52,38.624,11.6072,0.5866,#771243,2PBN4J3Sf1SvBJUG_huoNg,1.9519,IfcWallStandardCase,3.3276
648,13.2,0.4,3.52,82.728,11.1583,0.4951,#771305,2PBN4J3Sf1SvBJUG_huoNk,3.6707,IfcWallStandardCase,7.414
649,4.15,0.4,3.52,26.746,11.8042,0.4988,#772297,2PBN4J3Sf1SvBJUG_huoO6,1.1303,IfcWallStandardCase,2.2658
650,4.2,0.4,3.52,27.098,11.7869,0.5017,#772359,2PBN4J3Sf1SvBJUG_huoOO,1.1535,IfcWallStandardCase,2.299
651,4.15,0.4,3.52,23.136,12.3934,0.6991,#772483,2PBN4J3Sf1SvBJUG_huoOS,1.3051,IfcWallStandardCase,1.8668
652,4.2,0.4,3.52,27.098,11.7869,0.4849,#772545,2PBN4J3Sf1SvBJUG_huoOU,1.1148,IfcWallStandardCase,2.299
653,4.15,0.4,3.52,26.746,11.8042,0.5127,#772917,2PBN4J3Sf1SvBJUG_huoOg,1.1616,IfcWallStandardCase,2.2658
654,4.2,0.4,3.52,27.098,11.7869,0.5117,#772979,2PBN4J3Sf1SvBJUG_huoOi,1.1765,IfcWallStandardCase,2.299
655,4.2,0.4,3.52,27.098,11.7869,0.5108,#773041,2PBN4J3Sf1SvBJUG_huoOk,1.1743,IfcWallStandardCase,2.299
656,5.0,0.4,3.52,32.73,11.5646,0.455,#773624,2PBN4J3Sf1SvBJUG_huoOm,1.2878,IfcWallStandardCase,2.8302
657,0.4,49.5,3.52,320.89,11.1551,0.4918,#773996,2PBN4J3Sf1SvBJUG_huoP0,14.147,IfcWallStandardCase,28.7662
658,8.55,0.4,3.52,60.112,10.8419,0.4349,#775110,2PBN4J3Sf1SvBJUG_huoPh,2.4111,IfcWallStandardCase,5.5444
659,4.15,0.4,3.52,23.136,12.3934,0.6476,#775296,2PBN4J3Sf1SvBJUG_huoPX,1.2089,IfcWallStandardCase,1.8668
660,4.2,0.4,3.52,27.098,11.7869,0.5388,#775358,2PBN4J3Sf1SvBJUG_huoPZ,1.2387,IfcWallStandardCase,2.299
661,4.2,0.4,3.52,27.098,11.7869,0.5316,#775668,2PBN4J3Sf1SvBJUG_huoPz,1.2222,IfcWallStandardCase,2.299
662,4.15,0.4,3.52,26.746,11.8042,0.5125,#775792,2PBN4J3Sf1SvBJUG_huoPn,1.1612,IfcWallStandardCase,2.2658
663,4.2,0.4,3.52,27.098,11.7869,0.5378,#775854,2PBN4J3Sf1SvBJUG_huoPp,1.2365,IfcWallStandardCase,2.299
664,4.2,0.4,3.52,27.098,11.7869,0.5373,#775916,2PBN4J3Sf1SvBJUG_huoPr,1.2352,IfcWallStandardCase,2.299
665,0.4,5.4602,3.52,38.3602,10.9826,0.4351,#775978,2PBN4J3Sf1SvBJUG_huoPt,1.5196,IfcWallStandardCase,3.4928
666,4.25,0.4,3.52,27.45,11.77,0.5062,#776350,2PBN4J3Sf1SvBJUG_huoQ3,1.1806,IfcWallStandardCase,2.3322
667,0.4,1.4,3.52,9.7761,12.2691,0.4407,#776863,2PBN4J3Sf1SvBJUG_huoQS,0.3512,IfcWallStandardCase,0.7968
668,0.4,49.5,3.52,320.2637,11.2031,0.4948,#777267,2PBN4J3Sf1SvBJUG_huoQK,14.1436,IfcWallStandardCase,28.5871
669,4.075,0.4,3.52,22.608,12.4425,0.5889,#777324,2PBN4J3Sf1SvBJUG_huoQM,1.0701,IfcWallStandardCase,1.817
670,4.075,0.4,3.52,28.608,11.1185,0.4353,#777381,2PBN4J3Sf1SvBJUG_huoQN,1.1201,IfcWallStandardCase,2.573
671,0.4,1.25,3.52,8.7201,12.5071,0.4426,#777438,2PBN4J3Sf1SvBJUG_huoQe,0.3086,IfcWallStandardCase,0.6972
672,0.4,5.9,3.52,38.6861,11.426,0.4977,#779967,2PBN4J3Sf1SvBJUG_huoRI,1.685,IfcWallStandardCase,3.3858
673,0.4,5.9,3.52,41.456,10.9533,0.435,#780383,2PBN4J3Sf1SvBJUG_huoRX,1.6465,IfcWallStandardCase,3.7848
674,0.4,2.9,3.52,14.3359,13.8272,0.7924,#782264,2PBN4J3Sf1SvBJUG_huoS6,0.8216,IfcWallStandardCase,1.0368
675,4.15,0.4,3.52,26.746,11.8042,0.4955,#782465,2PBN4J3Sf1SvBJUG_huoSG,1.1227,IfcWallStandardCase,2.2658
676,0.4,5.75,3.52,38.0101,11.4206,0.4643,#784126,2PBN4J3Sf1SvBJUG_huoT7,1.5454,IfcWallStandardCase,3.3282
677,4.1,0.4,3.52,28.784,11.1152,0.4353,#784720,2PBN4J3Sf1SvBJUG_hup2a,1.1273,IfcWallStandardCase,2.5896
678,0.3,0.9442,3.4,5.5517,23.3125,0.9102,#784782,2PBN4J3Sf1SvBJUG_hup9E,0.2168,IfcWallStandardCase,0.2381
679,1.5329,0.3,3.4,9.437,22.1255,0.9046,#785513,2PBN4J3Sf1SvBJUG_hupS7,0.3859,IfcWallStandardCase,0.4265
680,0.3,0.965,3.4,5.6887,23.2395,0.9098,#785570,2PBN4J3Sf1SvBJUG_hupSb,0.2227,IfcWallStandardCase,0.2448
681,0.3,0.7898,3.4,4.5324,24.0163,0.915,#785627,2PBN4J3Sf1SvBJUG_hupU1,0.1727,IfcWallStandardCase,0.1887
682,1.7175,0.3,3.4,10.6552,21.943,0.9041,#785684,2PBN4J3Sf1SvBJUG_hupUl,0.439,IfcWallStandardCase,0.4856
683,0.3,0.6898,3.4,3.8724,24.7087,0.9207,#785741,2PBN4J3Sf1SvBJUG_hupVA,0.1443,IfcWallStandardCase,0.1567
684,0.4,2.1,3.4,11.47,13.3527,0.7346,#785875,2PBN4J3Sf1SvBJUG_huqav,0.631,IfcWallStandardCase,0.859
685,0.3,0.7767,3.4,4.4463,24.0929,0.9156,#786145,2PBN4J3Sf1SvBJUG_huqir,0.169,IfcWallStandardCase,0.1845
686,1.7246,0.3,3.4,10.7022,21.9368,0.904,#786202,2PBN4J3Sf1SvBJUG_huqjM,0.4411,IfcWallStandardCase,0.4879
687,0.3,0.6767,3.4,3.7863,24.8204,0.9217,#786259,2PBN4J3Sf1SvBJUG_huqjp,0.1406,IfcWallStandardCase,0.1525
688,4.35,0.4,3.4,26.77,11.6442,0.5367,#786316,2PBN4J3Sf1SvBJUG_huqlJ,1.2339,IfcWallStandardCase,2.299
689,0.4,8.25,3.4,49.3,11.2147,0.4761,#786373,2PBN4J3Sf1SvBJUG_huqm3,2.0928,IfcWallStandardCase,4.396
690,0.6199,0.3,3.4,3.4113,25.3881,0.9273,#786584,2PBN4J3Sf1SvBJUG_huqq_,0.1246,IfcWallStandardCase,0.1344
691,0.3,0.7793,3.4,4.4631,24.0777,0.9155,#786641,2PBN4J3Sf1SvBJUG_huqrV,0.1697,IfcWallStandardCase,0.1854
692,0.4,0.7,3.4,4.6801,14.6249,0.4858,#787197,2PBN4J3Sf1SvBJUG_huq2h,0.1555,IfcWallStandardCase,0.32
693,0.4,5.9,3.4,36.8901,11.3543,0.519,#787311,2PBN4J3Sf1SvBJUG_huq59,1.6863,IfcWallStandardCase,3.249
694,1.2,0.4,3.4,8.08,12.625,0.46,#787368,2PBN4J3Sf1SvBJUG_huq5q,0.2944,IfcWallStandardCase,0.64
695,1.0,0.3,3.4,5.92,23.125,0.9091,#787539,2PBN4J3Sf1SvBJUG_huq9n,0.2327,IfcWallStandardCase,0.256
696,0.4,0.6,3.4,4.0001,15.6248,0.5043,#787596,2PBN4J3Sf1SvBJUG_huqAN,0.1291,IfcWallStandardCase,0.256
697,0.3,2.9919,3.4,19.0663,21.3414,0.9027,#787942,2PBN4J3Sf1SvBJUG_huqGC,0.8065,IfcWallStandardCase,0.8934
698,2.3,0.3,3.4,14.5,21.5774,0.9031,#787999,2PBN4J3Sf1SvBJUG_huqGt,0.6069,IfcWallStandardCase,0.672
699,0.3,0.8919,3.4,5.2064,23.5157,0.9115,#788056,2PBN4J3Sf1SvBJUG_huqKF,0.2018,IfcWallStandardCase,0.2214
700,0.3,0.8267,3.4,4.7764,23.8161,0.9135,#788170,2PBN4J3Sf1SvBJUG_huqLu,0.1832,IfcWallStandardCase,0.2006
701,1.1259,0.3,3.4,6.7509,22.7851,0.9074,#788227,2PBN4J3Sf1SvBJUG_huqMP,0.2688,IfcWallStandardCase,0.2963
702,0.3,0.8398,3.4,4.8626,23.751,0.9131,#788362,2PBN4J3Sf1SvBJUG_huqRU,0.1869,IfcWallStandardCase,0.2047
703,0.7587,0.3,3.4,4.3276,24.2046,0.9164,#788419,2PBN4J3Sf1SvBJUG_huqRv,0.1639,IfcWallStandardCase,0.1788
704,0.3,0.7398,3.4,4.2026,24.3302,0.9175,#788476,2PBN4J3Sf1SvBJUG_huqS0,0.1585,IfcWallStandardCase,0.1727
705,9.0,0.4,3.4,57.97,11.0778,0.4885,#788533,2PBN4J3Sf1SvBJUG_huqTm,2.5565,IfcWallStandardCase,5.233
706,0.4,2.1,3.4,7.48,16.2609,1.295,#789746,1CQN9$Dzb1svyWrjYDROam,0.5957,IfcWallStandardCase,0.46
707,0.3,0.5793,3.4,3.1431,25.8984,0.9329,#790567,1CQN9$Dzb1svyWrjYDROKQ,0.1132,IfcWallStandardCase,0.1214
708,0.5428,0.3,3.4,2.9025,26.4592,0.9397,#790624,1CQN9$Dzb1svyWrjYDROKn,0.1031,IfcWallStandardCase,0.1097
709,0.3,0.3293,3.4,1.4932,36.0958,1.1405,#790681,1CQN9$Dzb1svyWrjYDRORs,0.0472,IfcWallStandardCase,0.0414
710,0.4,2.75,3.4,18.6201,11.4093,0.4524,#790987,3PCpn$_C1ANAIHf3uPGlbZ,0.7384,IfcWallStandardCase,1.632
711,4.25,0.4,3.4,28.82,11.1188,0.4516,#791230,3PCpn$_C1ANAIHf3uPGl$v,1.1706,IfcWallStandardCase,2.592
712,0.55,0.3,3.4,2.95,26.3393,0.9382,#791344,3PCpn$_C1ANAIHf3uPGlzg,0.1051,IfcWallStandardCase,0.112
713,0.3,0.4613,3.4,2.3646,28.2791,0.9659,#791401,3PCpn$_C1ANAIHf3uPGly8,0.0808,IfcWallStandardCase,0.0836
714,0.5928,0.3,3.4,3.2325,25.7166,0.9309,#791458,3PCpn$_C1ANAIHf3uPGlpe,0.117,IfcWallStandardCase,0.1257
715,0.3,0.5613,3.4,3.0245,26.1608,0.936,#791515,3PCpn$_C1ANAIHf3uPGlpE,0.1082,IfcWallStandardCase,0.1156
716,0.51,0.3,3.4,2.686,27.0766,0.9479,#791572,3PCpn$_C1ANAIHf3uPGlob,0.094,IfcWallStandardCase,0.0992
717,0.3,0.8398,3.4,4.8624,23.7512,0.9131,#791941,3PCpn$_C1ANAIHf3uPGlql,0.1869,IfcWallStandardCase,0.2047
718,0.8087,0.3,3.4,4.6576,23.9106,0.9142,#791998,3PCpn$_C1ANAIHf3uPGlq9,0.1781,IfcWallStandardCase,0.1948
719,0.4,5.75,3.4,39.02,10.9854,0.4513,#792055,3PCpn$_C1ANAIHf3uPGk8Q,1.6032,IfcWallStandardCase,3.552
720,0.55,5.7875,3.52,43.3363,6.6746,0.2489,#932975,3UjDsVYoTFf8tNAXgzpp$3,1.6161,IfcWallStandardCase,6.4927
721,0.55,5.6875,3.52,42.6023,6.6812,0.2489,#933037,3UjDsVYoTFf8tNAXgzpp$1,1.5873,IfcWallStandardCase,6.3765
722,27.1,0.4,3.52,167.144,11.0355,0.5123,#933487,3UjDsVYoTFf8tNAXgzppwd,7.7599,IfcWallStandardCase,15.146
723,0.4,6.1675,3.52,43.3391,10.9376,0.435,#933549,3UjDsVYoTFf8tNAXgzppwb,1.7236,IfcWallStandardCase,3.9624
724,4.2,0.4,3.52,22.558,11.9747,0.6751,#933797,3UjDsVYoTFf8tNAXgzppwp,1.2718,IfcWallStandardCase,1.8838
725,4.2,0.4,3.52,26.718,11.8378,0.5145,#933859,3UjDsVYoTFf8tNAXgzppwn,1.1612,IfcWallStandardCase,2.257
726,4.2,0.4,3.52,26.718,11.8378,0.5426,#933921,3UjDsVYoTFf8tNAXgzppwt,1.2246,IfcWallStandardCase,2.257
727,4.2,0.4,3.52,22.558,11.9747,0.6561,#933983,3UjDsVYoTFf8tNAXgzppwr,1.2359,IfcWallStandardCase,1.8838
728,27.2,0.4,3.52,177.098,11.0859,0.4707,#934169,3UjDsVYoTFf8tNAXgzppw$,7.5188,IfcWallStandardCase,15.975
729,6.35,0.4,3.52,38.624,11.6072,0.5849,#934541,3UjDsVYoTFf8tNAXgzppwB,1.9463,IfcWallStandardCase,3.3276
730,13.2,0.4,3.52,83.148,11.1446,0.493,#934603,3UjDsVYoTFf8tNAXgzppw9,3.6785,IfcWallStandardCase,7.4608
731,0.4,5.75,3.52,38.0101,11.4206,0.4802,#935285,3UjDsVYoTFf8tNAXgzppxZ,1.598,IfcWallStandardCase,3.3282
732,4.15,0.4,3.52,26.746,11.8042,0.5121,#935595,3UjDsVYoTFf8tNAXgzppxl,1.1603,IfcWallStandardCase,2.2658
733,4.2,0.4,3.52,27.098,11.7869,0.5249,#935657,3UjDsVYoTFf8tNAXgzppxj,1.2066,IfcWallStandardCase,2.299
734,4.2,0.4,3.52,27.098,11.7869,0.5245,#935843,3UjDsVYoTFf8tNAXgzppxt,1.2058,IfcWallStandardCase,2.299
735,4.15,0.4,3.52,23.136,12.3934,0.6632,#936215,3UjDsVYoTFf8tNAXgzppx3,1.238,IfcWallStandardCase,1.8668
736,4.2,0.4,3.52,27.098,11.7869,0.5071,#936277,3UjDsVYoTFf8tNAXgzppx1,1.1658,IfcWallStandardCase,2.299
737,4.25,0.4,3.52,23.84,12.3319,0.6643,#936463,3UjDsVYoTFf8tNAXgzppxB,1.2842,IfcWallStandardCase,1.9332
738,8.0,0.4,3.52,47.88,11.2521,0.4709,#937108,3UjDsVYoTFf8tNAXgzppuZ,2.0036,IfcWallStandardCase,4.2552
739,0.4,49.5,3.52,322.11,11.1812,0.4949,#937170,3UjDsVYoTFf8tNAXgzppuX,14.2563,IfcWallStandardCase,28.8082
740,4.2,0.4,3.52,23.488,12.3621,0.6849,#938469,3UjDsVYoTFf8tNAXgzppu4,1.3014,IfcWallStandardCase,1.9
741,4.2,0.4,3.52,27.098,11.7869,0.5089,#938531,3UjDsVYoTFf8tNAXgzppuA,1.1699,IfcWallStandardCase,2.299
742,4.2,0.4,3.52,27.098,11.7869,0.5249,#938717,3UjDsVYoTFf8tNAXgzppuI,1.2067,IfcWallStandardCase,2.299
743,7.95,0.4,3.52,47.604,11.2528,0.4706,#939300,3UjDsVYoTFf8tNAXgzppvc,1.991,IfcWallStandardCase,4.2304
744,0.4,1.55,3.52,10.8321,12.0839,0.4395,#939875,3UjDsVYoTFf8tNAXgzppvj,0.394,IfcWallStandardCase,0.8964
745,0.4,5.75,3.52,38.0101,11.4206,0.5056,#940160,3UjDsVYoTFf8tNAXgzppvs,1.6828,IfcWallStandardCase,3.3282
746,0.4,49.5,3.52,322.11,11.1812,0.4935,#940279,3UjDsVYoTFf8tNAXgzppvr,14.2163,IfcWallStandardCase,28.8082
747,4.075,0.4,3.52,22.608,12.4425,0.6982,#940336,3UjDsVYoTFf8tNAXgzppvw,1.2686,IfcWallStandardCase,1.817
748,5.6,0.4,3.52,36.954,11.4458,0.4923,#942928,3UjDsVYoTFf8tNAXgzpo6h,1.5893,IfcWallStandardCase,3.2286
